text,label,scenario_type,channel,speaker_role_pattern,fraud_stage,has_code_request,has_money_transfer_request,has_urgency,has_threat,has_authority_impersonation,has_sensitive_data_request,has_remote_access_request,victim_confused_or_resisting,risk_markers_count
Зарплата за март поступила на карту Сумма,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Запись на ТО подтверждена 20 мая Автосервис пр. Достык 5,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Коммунальные услуги оплачены 150000 тенге Квитанция на почте,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Тариф изменен на Бизнес Стоимость с,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Занятие по йоге переносится на 1 июля Извините за неудобства,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш вклад 30000 тенге продлен автоматически Ставка 8%,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Запись на вакцинацию подтверждена 30 июня в 09:00 поликлиника 883,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Папа это я Саша Попал в аварию нужны деньги срочно,fraud,relative_in_trouble,sms,single_message,pressure,0,0,1,0,0,0,0,0,1
Напоминание задолженность Погасите для избежания блокировки,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Билет на автобус 555 забронирован 1 июля место 36,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Бабушка я Женя Попал в милицию нужен залог 5000 скажи никому,fraud,relative_in_trouble,sms,single_message,pressure,0,1,1,1,0,0,0,0,3
Онлайн-запись к нотариусу подтверждена 1 июля в 11:30,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
ВНИМАНИЕ На вашем счету подозрительная операция на Подтвердите что это вы,fraud,generic_fraud,sms,single_message,hook,0,0,0,1,0,0,0,0,1
Папа это Максим Потерял кошелек нужно 100000 до получки переведи,fraud,relative_in_trouble,sms,single_message,hook,0,1,1,0,0,0,0,0,2
Посылка из-за границы Таможенная пошлина 10000 тенге Оплатите для получения,fraud,delivery_fee,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Заказ оформлен на сумму Доставка с до,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Мошенник - Здравствуйте
Ответчик - Слушаю
Мошенник - Это служба безопасности Kaspi Bank
Мошенник - По вашей карте проходит подозрительная операция на 200000 тенге
Мошенник - Чтобы её отменить назовите код из смс",fraud,bank_impersonation,call,dialogue,hook,1,0,0,0,0,0,0,0,1
Занятие плаванием 1 июля в 14:00 бассейн пр. Аль-Фараби 77,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Уведомление Ваш счет в Kaspi пополнен на 3000 тенге 10 июня,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш заказ #98765 на Lamoda отправлен Трек для отслеживания,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Посылка из Дубаи арестована таможней Внесите залог 500 для выдачи,fraud,delivery_fee,sms,single_message,hook,0,0,0,0,0,0,0,0,0
Запись в Астана Моторс на 15 июня Напоминаем за день,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Билеты на выставка забронированы Место ряд С уважением поддержки,normal,benign_service,sms,single_message,benign,0,0,0,0,1,0,0,0,1
Ваши анализы показали критические результаты Срочное обследование за 10000 тенге,fraud,medical_or_service_fraud,sms,single_message,pressure,0,1,0,0,0,0,0,0,1
Занятие по история в переносится на Хорошего дня,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Возврат 100000 тенге за отмененный заказ зачислен на карту,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш кешбэк 200000 тенге ожидает Подтвердите карту назвав CVV и срок,fraud,generic_fraud,sms,single_message,pressure,0,0,0,1,1,0,0,0,2
Ваш отзыв принят Спасибо за обращение в службу поддержки,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш кешбэк 150000 тенге ожидает Подтвердите карту назвав CVV и срок,fraud,generic_fraud,sms,single_message,data_request,1,1,1,1,1,0,0,0,5
Код подтверждения для входа в Онлайн Никому не сообщайте,normal,benign_service,sms,single_message,benign,1,0,0,0,0,0,0,0,1
Почтовое отправление из {city} прибыло на склад ожидайте,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Вы стали победителем акции Приз Оплатите налог для получения,fraud,government_or_police,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Срочно Ваша посылка будет возвращена отправителю Оплатите пошлину 2000,fraud,delivery_fee,sms,single_message,transfer_request,0,0,0,1,0,0,0,0,1
Запись в ЗАГС подтверждена 20 мая Принесите паспорта и свидетельства,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Казпочта Ваше письмо ожидает в отделении 45 до 15 июня,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Здравствуйте, это курьер, везу ваш заказ, буду у вас через час",normal,delivery_fee,call,single_message,benign,0,0,0,0,0,0,0,0,0
С вашего аккаунта пытаются снять 200000 Подтвердите что это вы кодом,fraud,generic_fraud,sms,single_message,pressure,0,1,1,0,0,0,0,0,2
Срочное уведомление Ваш номер отключат Для продления оплатите 20000 тенге,fraud,sim_block,sms,single_message,hook,0,0,0,1,1,0,0,0,2
Страховая компания Ваша медицинская страховка истекла Продлите за 3000 тенге,fraud,medical_or_service_fraud,sms,single_message,pressure,0,1,0,0,1,0,0,0,2
Здравствуйте я звоню из У вас заблокирована карта по подозрению в мошенничестве,fraud,generic_fraud,sms,single_message,unknown,0,0,0,1,0,0,0,0,1
Ваша заявка на ипотеку рассматривается Ответ в течение 3 дней,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Фильм Аватар начинается в Зал места,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Звонящий - Здравствуйте
Ответчик - Да
Звонящий - Это Jusan Bank служба безопасности
Звонящий - На вас оформляют заявку на кредит 2000 тенге
Звонящий - Назовите код чтобы мы отменили заявку",fraud,bank_impersonation,call,dialogue,transfer_request,0,0,0,0,1,0,0,0,1
"Звонящий - Добрый день
Ответчик - Да
Звонящий - Вам одобрен возврат средств
Звонящий - Для получения денег зайдите в приложение банка
Звонящий - И сообщите код безопасности",fraud,bank_impersonation,call,dialogue,unknown,1,0,0,0,1,0,0,0,2
"Специалист - Здравствуйте
Клиент - Да
Специалист - Это сервисный центр
Специалист - Ваш ноутбук готов к выдаче
Специалист - Стоимость ремонта указана в заказе",normal,benign_service,call,dialogue,benign,0,0,0,0,0,0,0,0,0
Ремонт ноутбука завершен Заберите в сервисном центре ул. Момышулы 12,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Зарплата за апрель поступила на карту Сумма,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Прием у офтальмолога 10 июня ул ул. Абая 10 Возьмите страховку,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваша карта лояльности активирована Баллов на счету 540,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваше объявление на Kolesa.kz опубликовано Номер 430,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Данил документы готовы Заберите в офисе с до С уважением поддержки,normal,benign_service,sms,single_message,benign,0,0,0,0,1,0,0,0,1
Автоплатеж за будет списан Спасибо за обращение,normal,benign_service,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Ваша запись к косметологу подтверждена 20 мая в 10:00,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш пакет услуг Комфорт активирован Срок действия 25 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Доставка CDEK Ваш заказ у курьера Позвоните при необходимости,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Здравствуйте, это салон, напоминаем о записи на стрижку завтра в 18:00",normal,benign_service,call,single_message,benign,0,0,0,0,0,0,0,0,0
Код для входа в личный кабинет Действителен минут С уважением поддержки,normal,benign_service,sms,single_message,benign,0,0,0,0,1,0,0,0,1
Тариф изменен на Комфорт Стоимость абонентской платы с 10 июня,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Сервисное сообщение Задолженность за связь 2000 тенге Оплатите по ссылке,fraud,sim_block,sms,single_message,hook,1,0,1,1,1,0,0,0,4
Ваш международный перевод задержан Оплатите комиссию 10000 для получения,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Заявка на карту одобрена Получите в отделении ул. Момышулы 12,normal,benign_service,sms,single_message,benign,1,0,0,0,0,0,0,0,1
ВНИМАНИЕ Ваш счет будет заморожен через час Предотвратите блокировку сообщив код,fraud,generic_fraud,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
МРТ результаты готовы Обратитесь к лечащему врачу с диском,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
ВНИМАНИЕ Бабушка это внук Помоги деньгами верну завтра,fraud,relative_in_trouble,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
Ваш код подтверждения Никому его не сообщайте Спасибо за обращение,normal,benign_service,sms,single_message,benign,1,0,0,0,0,0,0,0,1
Ваши документы используются мошенниками Переведите деньги на безопасный счет Не откладывайте,fraud,safe_account,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Запись в ЗАГС подтверждена 30 июня Принесите паспорта и свидетельства,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Курсы казахского языка продолжаются 10 июня в 14:00 кабинет 945,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Покупка в на сумму Доступный лимит С уважением поддержки,normal,benign_service,sms,single_message,benign,0,0,0,0,1,0,0,0,1
Встреча с клиентом перенесена на понедельник Подготовьте презентацию,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш вклад 50000 тенге продлен автоматически Ставка 12%,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Одноразовый пароль Используйте для входа в систему,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Выписан штраф за неуплату налогов 100000 тенге Оплатите по ссылке,fraud,generic_fraud,sms,single_message,unknown,1,1,1,0,1,0,0,0,4
Бронирование отеля Marriott подтверждено с 10 июня по 25 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш номер участвует в лотерее Выигрыш 2000 тенге Перейдите по ссылке,fraud,generic_fraud,sms,single_message,pressure,0,0,0,1,1,0,0,0,2
Pogашение долга 5000 тенге успешно Спасибо за своевременную оплату,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Пополнение счета на Текущий баланс,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш вклад начислил 200000 тенге вознаграждения за апрель,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Кто то пытается войти в ваш онлайн Назовите код для блокировки входа Времени мало,fraud,generic_fraud,sms,single_message,data_request,1,0,1,0,0,0,0,0,2
"Оператор - Здравствуйте
Клиент - Слушаю
Оператор - Вас приветствует интернет провайдер
Оператор - Завтра с 10 до 14 возможны перебои связи
Оператор - Работы плановые",normal,benign_service,call,dialogue,benign,0,0,0,0,1,0,0,0,1
Абонемент в продлен до Стоимость,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Мам не пугайся Я в больнице понадобилась операция нужно 2000,fraud,relative_in_trouble,sms,single_message,hook,0,1,1,0,0,0,0,0,2
Мам я попал в беду Нужно 10000 тенге срочно объясню потом,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Занятие по йоге переносится на 30 июня Извините за неудобства,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Мошенник - Добрый день
Ответчик - Добрый день
Мошенник - Вас беспокоит сотрудник банка
Мошенник - На ваше имя пытаются оформить кредит
Мошенник - Для отмены назовите код подтверждения",fraud,bank_impersonation,call,dialogue,data_request,1,0,0,1,1,0,0,0,3
Напоминание занятие по английскому 10 июня в 11:30 перенесено,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Запись в стоматологию подтверждена 1 июля в 14:00 кабинет 420,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Уважаемый клиент Ваш груз арестован на таможне Внесите залог 10000 тенге,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,1,0,0,0,0,2
ВНИМАНИЕ Задолженность Избежите штрафа при оплате до,fraud,generic_fraud,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Прием у врача подтвержден на 5 июля в 10:00 Клиника Санта,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Результаты анализов готовы Заберите в регистратуре с до Хорошего дня,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Заявка в управляющую компанию принята Мастер придет 20 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Возврат 30000 тенге за отмененный заказ зачислен на карту,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Баланс карты 150000 тенге Последняя операция 10000 тенге,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Возврат 15000 тенге за отмененный заказ зачислен на карту,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Тариф изменен на Базовый Стоимость абонентской платы с 25 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Арендованный самокат возвращен Спасибо за использование сервиса,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
На ваш счет поступила заявка на перевод 2000 тенге Подтвердите кодом,fraud,generic_fraud,sms,single_message,unknown,0,1,1,0,0,0,0,0,2
Казпочта Ваше письмо ожидает в отделении 25 до 30 июня,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Снятие наличных в банкомате Комиссия,normal,bank_impersonation,sms,single_message,benign,0,0,0,0,1,0,0,0,1
Новый счет на оплату интернета 10000 тенге Срок 25 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Звоню из ваш номер будет отключен завтра Для сохранения услуг продиктуйте код,fraud,generic_fraud,sms,single_message,hook,1,0,0,1,0,0,0,0,2
Проблема по заявке 7 решена Оцените качество работы специалиста,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваши анализы показали серьезные проблемы Срочно запишитесь на платную консультацию за Не откладывайте,fraud,medical_or_service,sms,single_message,pressure,0,0,1,0,0,0,0,0,1
"Сотрудник - Добрый вечер
Клиент - Здравствуйте
Сотрудник - Служба безопасности ForteBank
Сотрудник - Выявлена подозрительная транзакция 200000 тенге
Сотрудник - Для отмены нужен код верификации из смс",fraud,bank_impersonation,call,dialogue,transfer_request,1,1,0,0,1,0,0,0,3
Квитанция за май готова Сумма к оплате,normal,benign_service,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Ваш автомобиль прошел техосмотр Следующий через 6 месяцев,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Папа я разбил машину полиция требует 10000 за урегулирование,fraud,relative_in_trouble,sms,single_message,pressure,0,1,1,0,0,0,0,0,2
Мама я в полиции нужно 5000 тенге для залога позвони другу,fraud,relative_in_trouble,sms,single_message,pressure,0,0,1,0,0,0,0,0,1
Бабушка я Женя Попал в милицию нужен залог 1000 скажи никому,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,1,0,0,0,0,3
Запись к педиатру 5 июля Детская поликлиника пр. Аль-Фараби 77,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Вы выиграли в лотерею от один миллион Для получения приза нужно оплатить налог,fraud,government_or_police,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Акция завершена Ваш приз Переведите за оформление документов,fraud,generic_fraud,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
"Здравствуйте, это мастер по интернету, буду у вас через 30 минут по заявке",normal,benign_service,call,single_message,benign,0,0,0,0,0,0,0,0,0
ВНИМАНИЕ Ваши активы будут арестованы Сохраните их переведя на спецсчет,fraud,safe_account,sms,single_message,transfer_request,0,1,0,1,0,0,0,0,2
Ваш тариф аннулирован Для восстановления назовите код подтверждения,fraud,sim_block,sms,single_message,hook,0,0,1,1,1,0,0,0,3
Ваш номер будет передан в базу должников Оплатите долг 2000 срочно,fraud,generic_fraud,sms,single_message,unknown,1,0,0,1,0,0,0,0,2
Встреча с клиентом перенесена на в Место пр Мира,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Подозрительная активность Для защиты счета срочно позвоните по 7700,fraud,generic_fraud,sms,single_message,pressure,0,0,1,0,1,0,0,0,2
Ваше обращение принято Ответим в течение часов,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Посылка от родственника задержана Требуется оплата пошлины 30000 тенге,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Технический сбой Ваши данные утеряны Перерегистрируйте SIM кодом из смс,fraud,sim_block,sms,single_message,data_request,1,1,0,1,0,0,0,0,3
AliExpress Ваш заказ не прошел таможню Оплатите 30000 для растаможки,fraud,delivery_fee,sms,single_message,hook,0,1,1,0,1,0,0,0,3
Ваша посылка задержана необходима доплата за хранение,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Запись на ТО подтверждена 25 мая Автосервис пр. Достык 5,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш интернет будет отключен за нарушения Оплатите штраф 5000,fraud,generic_fraud,sms,single_message,hook,0,0,0,0,0,0,0,0,0
Техническое обслуживание сайта 25 мая с 14:00 до 12:00,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Данил документы готовы Заберите в офисе с до,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Кредитный платёж 2000 тенге принят Осталось платежей 8,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Пункт выдачи Ваш товар можно забрать с 30 июня адрес ул. Момышулы 12,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
У вас заказная посылка Доплатите для получения,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Каршеринг завершен Стоимость поездки 30000 тенге,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Здравствуйте Ваш номер будет отключен через час продлите сим карту,fraud,sim_block,sms,single_message,hook,0,0,0,1,0,0,0,0,1
Против вас возбуждено дело Избежите ареста оплатив залог Не откладывайте,fraud,government_or_police,sms,single_message,transfer_request,0,1,1,1,0,0,0,0,3
Здравствуйте Для продления SIM карты доплатите,fraud,sim_block,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Служба безопасности Ваша карта компрометирована Назовите полные данные,fraud,generic_fraud,sms,single_message,hook,0,0,1,1,0,0,0,0,2
Срок сим карты истек для восстановления услуг продиктуйте пароль,fraud,sim_block,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
ВНИМАНИЕ Ваш заблокирован Разблокировка стоит,fraud,generic_fraud,sms,single_message,unknown,0,0,0,1,0,0,0,0,1
Билет на автобус 455 забронирован 15 июня место 33,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Добрый день это Ваша SIM карта будет заблокирована через час Для продления назовите код,fraud,sim_block,sms,single_message,data_request,1,0,0,1,0,0,0,0,2
Ваш интернет тариф изменен на Комфорт Скорость до 200 Мбит,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Папа это я Артем Попал в аварию нужны деньги на ремонт,fraud,relative_in_trouble,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
Запись к гастроэнтерологу подтверждена 25 мая в 12:00,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Оператор Беeline Ваш счет обнулен Пополните и активируйте кодом из смс,fraud,sim_block,sms,single_message,pressure,0,1,1,1,0,0,0,0,3
Снятие 3000 тенге в банкомате ул. Абая 10 30 июня 16:00,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Техническое обслуживание сайта 25 мая с 14:00 до 14:00,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Фильм Человек паук начинается в Зал места,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Срочно Ваша посылка будет возвращена отправителю Оплатите пошлину 30000,fraud,delivery_fee,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Ваш абонемент в кино 17 посещений активен до 25 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
DHL уведомляет Ваша посылка задержана Оплатите таможенный сбор 3000,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
подано Водитель Михаил авто черный время подачи мин,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Мама я в аварии всё хорошо но нужно 150000 на возмещение ущерба,fraud,relative_in_trouble,sms,single_message,pressure,0,0,1,0,0,0,0,0,1
"Звонящий - Здравствуйте это банк
Ответчик - Да слушаю
Звонящий - С вашей карты проходит оплата на 200000 тенге в другом городе
Звонящий - Если это не вы назовите код из смс для отмены",fraud,bank_impersonation,call,dialogue,transfer_request,0,0,0,0,1,0,0,0,1
"Специалист - Здравствуйте
Клиент - Здравствуйте
Специалист - По вашей заявке доставку перенесли на завтра
Специалист - Дополнительных действий не требуется",normal,delivery_fee,call,dialogue,benign,0,0,0,0,0,0,0,0,0
"Оператор - Алло здравствуйте
Клиент - Да
Оператор - Это банк
Оператор - Мы звоним только чтобы подтвердить готовность карты в отделении
Оператор - Коды и переводы по телефону не запрашиваем",normal,bank_impersonation,call,dialogue,transfer_request,0,1,0,0,1,0,0,0,2
Запись к педиатру 15 июня Детская поликлиника пр. Аль-Фараби 77,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Сервисное сообщение Задолженность за связь 20000 тенге Оплатите по ссылке,fraud,sim_block,sms,single_message,data_request,1,1,0,0,1,0,0,0,3
Папа меня задержали нужны деньги на адвоката 500 не звони мне,fraud,relative_in_trouble,sms,single_message,pressure,0,1,0,0,0,0,0,0,1
Клиника сообщает Ваши результаты требуют немедленного лечения Оплатите 5000,fraud,medical_or_service_fraud,sms,single_message,pressure,0,1,1,0,0,0,0,0,2
Билет на поезд А забронирован Место Хорошего дня,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Курьер DHL Ваша посылка запланирована на 10 июня Будьте дома,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Техник - Здравствуйте
Ответчик - Да
Техник - Это техническая служба банка
Техник - На вас оформлен кредит с другого устройства
Техник - Зайдите по ссылке и установите антивирусный сканер для проверки",fraud,remote_access,call,dialogue,pressure,0,0,1,0,1,0,1,0,3
"Оператор - Добрый день
Клиент - Да
Оператор - Вы подали обращение в поддержку
Оператор - Оно решено
Оператор - Оценить качество можно в приложении самостоятельно",normal,benign_service,call,dialogue,benign,0,0,0,0,1,0,0,0,1
Посылка от родственника задержана Требуется оплата пошлины 200000 тенге,fraud,delivery_fee,sms,single_message,transfer_request,1,1,0,0,0,0,0,0,2
Посылка KZ987654321 задержана из-за праздников Выдача с 1 июля,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Отправление KZ123456789 прибыло в ваш город Ожидайте смс,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Лаборатория Ваши анализы требуют дополнительного исследования Оплатите 2000,fraud,medical_or_service_fraud,sms,single_message,transfer_request,0,0,1,1,0,0,0,0,2
Отпуск с согласован Приказ будет готов до конца недели С уважением поддержки,normal,benign_service,sms,single_message,benign,0,0,0,0,1,0,0,0,1
Мам не пугайся Я в больнице понадобилась операция нужно 50000,fraud,relative_in_trouble,sms,single_message,hook,0,1,0,0,0,0,0,0,1
Штраф за превышение скорости Оплатите со скидкой до Это срочно,fraud,generic_fraud,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Возврат 150000 тенге за отмененный заказ зачислен на карту,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Оплата на сумму 15000 тенге успешно проведена 5 июля,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Pogашение долга 100000 тенге успешно Спасибо за своевременную оплату,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Результаты МРТ критические Нужна срочная консультация специалиста за 1000,fraud,medical_or_service_fraud,sms,single_message,hook,0,1,1,1,0,0,0,0,3
"Мошенник - Алло
Ответчик - Да
Мошенник - Это оператор сотовой связи
Мошенник - Ваш номер отключат через десять минут
Мошенник - Назовите код чтобы продлить SIM карту",fraud,sim_block,call,dialogue,data_request,1,0,0,0,1,0,0,0,2
Медицинская помощь на дому Вызов специалиста 10000 тенге Оплатите по ссылке,fraud,medical_or_service_fraud,sms,single_message,pressure,0,1,1,0,0,0,0,0,2
Электронная очередь 448 Ожидайте вызова у окна,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Специалист - Добрый день
Клиент - Да
Специалист - Это страховая компания
Специалист - Ваш полис продлен
Специалист - Электронная версия уже отправлена на почту",normal,benign_service,call,dialogue,benign,0,0,0,0,0,0,0,0,0
Ваша учетная запись заморожена Разморозьте назвав код из смс,fraud,generic_fraud,sms,single_message,unknown,0,1,0,1,0,0,0,0,2
Штраф за превышение скорости Оплатите со скидкой до,fraud,generic_fraud,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Папа это я Саша Попал в аварию нужны деньги на ремонт,fraud,relative_in_trouble,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
Поздравляем вы стали тысячным покупателем Приз 15000 тенге по ссылке,fraud,generic_fraud,sms,single_message,unknown,0,0,0,1,0,0,0,0,1
АКЦИЯ Первые 100 участников получат 30000 тенге Назовите номер карты,fraud,generic_fraud,sms,single_message,data_request,0,0,1,0,1,0,0,0,2
Ваш ребенок записан на плановый осмотр 5 июля в 16:00,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Оператор - Добрый день
Клиент - Слушаю
Оператор - Это служба доставки
Оператор - Для вручения нужен только адрес
Оператор - Данные карты и коды не требуются",normal,delivery_fee,call,dialogue,benign,0,0,0,0,1,0,0,0,1
Ваш паспорт недействителен Восстановите через портал оплатив,fraud,generic_fraud,sms,single_message,transfer_request,0,1,0,0,0,1,0,0,2
Автоплатеж за цифровое ТВ будет списан,normal,benign_service,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
SIM-карта не активирована Пройдите активацию назвав код из последнего смс,fraud,sim_block,sms,single_message,hook,1,1,0,1,1,1,0,0,5
Лаборатория Ваши анализы требуют дополнительного исследования Оплатите 200000,fraud,medical_or_service_fraud,sms,single_message,hook,0,0,1,0,0,0,0,0,1
Ваш аккаунт Kolesa.kz взломан Смените пароль перейдя по ссылке срочно,fraud,generic_fraud,sms,single_message,pressure,1,0,0,0,0,0,0,0,1
Запись к стоматологу 15 июня в 15:30 Напоминаем об оплате,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Розыгрыш от Halyk Bank Вы выиграли 200000 тенге Введите код 5678,fraud,generic_fraud,sms,single_message,data_request,0,0,0,1,0,0,0,0,1
Это Номер будет передан другому абоненту если не подтвердите SIM карту,fraud,sim_block,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
