text,label
"Надеюсь, у вас хорошая неделя. Просто регистрируюсь",normal
"Нет, я не думаю, что он ходит в США, хотя он живет где-то здесь",normal
Мы получили развод. Ржу не могу. Она здесь,normal
"Моя плата за обучение стоит 330. Хм, мы выберем обучение с 1120 до 1205? Вы не возражаете?",normal
"cТогда я думаю, что этого будет достаточно.. Все еще есть заключение n содержание страницы n ссылки.. Я буду делать содержимое страницы n обложку страницы ..",normal
"Итак, когда ты получишь доступ к Римаку",normal
Спешите домой. Суп готов!,normal
"Я ничего не сделаю, де.",normal
Сейчас смотрю телевизор. У меня новая работа :),normal
Ты уже переворачиваешь свое дерьмо?,normal
Приятно слышать это от тебя,normal
"Ну и как Шотландия? Надеюсь, вы не слишком демонстрируете свои склонности к JJC. Заботиться. Живи мечтой",normal
"Привет. Вроде уже в городе. Что . Так что не спеши домой, я ем начос. Дам вам знать.",normal
"Отказались от кредита? Обеспеченный или необеспеченный? Не можете получить кредит? Позвоните бесплатно прямо сейчас по телефону 0800 195 6669 или отправьте ответное сообщение «Помощь», и мы это сделаем!",fraud
"ХОРОШИЕ ДРУЗЬЯ ЗАБОТАЮТ друг о друге.. БЛИЗКИЕ ДРУЗЬЯ ПОНИМАЮТ друг друга... а НАСТОЯЩИЕ ДРУЗЬЯ ОСТАЮТСЯ навсегда вне слов, вне времени. Гуд ни8",normal
"Ух, это был долгий день. Я изможден. Просто хочу обняться и вздремнуть",normal
".Пожалуйста, зарядите мой мобильный, когда встанете утром.",normal
"Как вы, ребята, ходите смотреть фильмы на своей стороне?",normal
В противном случае была подработка без обучения..,normal
"Я не могу, у меня нет ее номера!",normal
Обычно это горячая почта. Кому видишь!,normal
"Действительно, и кстати, это было либо, либо – не то и другое!",normal
"Был ли настоящий экзамен сложнее, чем NBME",normal
"Скоро пятница, отпуск на понгал? У тебя есть какие-нибудь новости с работы?",normal
"1. У меня нет ее номера, и 2. это будет огромная заноза в заднице, и я бы предпочел не вмешиваться, если это возможно.",normal
"Моя пятница, ах... Ладно, лор, пойду в 4, поеду за рулем, пойду за покупками после тт...",normal
"Хотите, чтобы завтра доставили новый цветной телефон Nokia 3510i? 200 БЕСПЛАТНЫХ минут на любой мобильный телефон + 100 БЕСПЛАТНЫХ текстовых сообщений + БЕСПЛАТНАЯ видеокамера. Ответьте или позвоните по номеру 8000930705",fraud
Хорошо... Я не получу твое сообщение...,normal
"Да, так что я оставлю, может быть, 7ish?",normal
"Есть люди по мю, я за столом по лямбде",normal
"Я знаю, но тебе нужно срочно снять отель. Я только что получил приглашение, но мне пришлось извиниться. В Калифорнии мне слишком мило приходить на свадьбу к какому-то английскому парню",normal
"В настоящее время у нас есть сообщение, ожидающее вашей коллекции. Чтобы забрать свое сообщение, просто позвоните по номеру 08718723815.",fraud
Сколько ты получил за уборку,normal
"О, здорово. Я побеспокою его еще больше, чтобы мы могли поговорить.",normal
"Вы выиграли гарантированную награду в размере 200 фунтов стерлингов или даже 1000 фунтов стерлингов наличными, чтобы получить награду UR, позвоните бесплатно по номеру 08000407165 (18+) 2 Stop GetStop на 88222 PHP. RG21 4JX",fraud
"Оууу это мило! Мы можем придумать, чем заняться, хе-хе! Приятного времени сегодня вечером, я, наверное, напишу тебе позже, потому что мне одиноко :( ххх.",normal
"Глупо, это невозможно",normal
В препарате больше нет необходимости.,normal
"Аааааа, ты на работе?",normal
"Тьфу, надеюсь, пользователи Asus не сделают случайное переформатирование.",normal
"«ЭЙ! УСПОКАЙТЕСЬ НА ОБВИНЕНИЯХ.. ITXT, ТЫ ПОТОМУ ЧТО ИВАНА ЗНАЕШЬ, ЧТО ДЕЛАЕШЬ В ТОМ/КОНЕЦЕ… ТЫ ДАВНО НЕТ… ПОЗВОНЬ МНЕ, ЕСЛИ ТЫ UP4 НИЧЕГО СБ. ЛЮБОВЬ J XXX».",normal
"Хорошо. Хотя здесь делать особо нечего. H&M Пятница, не могу дождаться. Не знаю, какого черта мне придется делать еще 3 недели! Стань неряхой – ой, подожди, я уже это сделал!",normal
"Да. Пожалуйста, оставьте на &lt;#&gt; . Так что в &lt;#&gt;  мы можем уйти",normal
"Погоняйтесь за ней и сбейте ее, пока она переходила улицу.",normal
"Привет, док, пожалуйста, я хочу купить красивую футболку для моего мужа, хорошие по размеру, мой бюджет &lt;#&gt; помоги, пожалуйста, я загрузю открытку, аби, держи меня в курсе, дорогая. 2 мДж",normal
Смит отбросил день. Я хочу Гейл.,normal
"Угадай, что! Кто-то из твоих знакомых тайно любит тебя! Хотите узнать, кто это? Позвоните нам по телефону 09065394973 со стационарного телефона DATEBox1282EssexCM61XN 150р/мин 18",fraud
"Брак - это когда ты идешь, и тебя, к несчастью, кусает змея. БТ по любви - это танец перед змеей и amp; говорю: «Укуси меня, укуси меня».",normal
Я НА ВЕЧЕРИНКЕ С АЛЕКСОМ НИКОЛСОМ,normal
"FreeMsg: Привет, я Баффи. 25 лет и люблю удовлетворять мужчин. Один дома, чувствую себя похотливым. Ответить 2С мой ПИКС! QlynnBV Help08700621170150p сообщение Отправить стоп, чтобы остановить txts",fraud
"Вы здесь, в комнате?",normal
"Умножьте числа независимо и посчитайте десятичные знаки, затем для деления переместите десятичные знаки, как я вам показывал.",normal
Я серьезно. Вы в денежной базе,normal
"Имейте в виду, что бензина у меня хватит только на одну поездку туда и обратно, если не считать внезапного притока денег",normal
Это круто. мне понравились твои фотографии. Ты очень сексуальна!,normal
"Дай мне секунду подумать, подумай об этом",normal
Neshanth..tel me who r u?,normal
"Мне жаль. Я присоединился к лиге людей, которые не поддерживают связь. Ты очень много значишь для меня. Вы всегда были другом, даже ценой больших личных затрат. Желаю вам хорошей недели.|",normal
Мелодия с Новым годом!,normal
"Избавьте себя от стресса. Если у человека есть счет в общежитии, просто отправьте данные своего счета, и деньги будут отправлены вам.",normal
"К, к твоему сведению, я снова у своих родителей в южной Тампе, так что мне, возможно, придется заключить сделку где-нибудь еще.",normal
Для моего семейного счастья..,normal
"FreeMsg Привет, детка, вау, только что получил новую камеру Moby. Хочешь горячее фото? или Хотите пообщаться? Im w8in 4uTxt / rply ЧАТ на номер 82242 Hlp 08712317606 Msg150p 2rcv",fraud
"SMS. ac Свидание вслепую 4U!: Rodds1 находится в 21 м от Абердина, Великобритания. Посмотрите на него http://img. SMS. ac/W/icmb3cktz8r7!-4 нет свиданий вслепую отправить СКРЫТЬ",fraud
"Пожалуйста, приходите быстрее, не могу этого вынести.",normal
"Я в офисе... все еще заполняю формы. Не знаю, когда они меня оставят.",normal
"Я не думаю, что у него руки-лопаточки!",normal
Мне позвонили со стационарного номера. . . Меня просят приехать в Анна Нагар. . . я пойду во второй половине дня,normal
"Почему бы тебе не подождать хотя бы до среды и посмотреть, получишь ли ты свой .",normal
"Райдер не продан, теперь Гиббс.",normal
"Нет, у меня нет рака. Мамы придают большое значение регулярному осмотру, также известному как мазок Папаниколау",normal
:-( это не очень романтично!,normal
"Я единственный, кто не следит за профилями?",normal
Ох блин... я смотрю здесь :),normal
"Не беспокойтесь. Я уверен, что ты это получишь.",normal
"В любом случае, я не думаю, что смогу что-нибудь обеспечить здесь, дайте мне знать, хотите ли вы, чтобы я поехал на юг и расслабился",normal
Но твой брат перевел только &lt;#&gt;  + &lt;#&gt; . Па.,normal
Наверняка результат предложит :),normal
"Ваш баланс наличных в настоящее время составляет 500 фунтов - чтобы максимизировать вашу прибыль, отправьте COLLECT на номер 83600 всего за 150 пенсов за сообщение. CC: 08718720201 А/Я 114/14 TCR/W1",fraud
"Хорошо, без проблем... Да, я пойду на урок в 4, если я правильно понял...",normal
"Поздравляю! 2 мобильных 3G-видеофона R ваши. звоните по телефону 09063458130 прямо сейчас! видеочат с друзьями, играйте в Java-игры, загружайте музыку PolyPH, арендуйте noline.",fraud
5 ночей... Мы не останемся в порту Степ Ляо... Тоже бывший,normal
"Жизнь более строгая, чем учитель... Bcoz Учитель преподает урок и amp; затем проводит экзамен, но сначала Жизнь проводит экзамен и amp; затем преподает уроки. Доброе утро. . .",normal
"Что случилось, дорогая. Почему ты молчишь. я напряжен",normal
"Нет, я не смогу. || слишком поздно заметили. || в любом случае я буду дома через несколько недель. || какие планы",normal
Ты можешь открыть дверь?,normal
"Да, верно! Я принесу рулетку в пятницу!",normal
НЕ ОПАЗДАЙТЕ ЛЮБИТЬ МАМУ,normal
"СРОЧНЫЙ! Мы пытаемся связаться с U. Сегодняшний розыгрыш показывает, что вы ГАРАНТИРОВАННО выиграли приз в размере 800 фунтов стерлингов. Позвоните по номеру 09050003091 со стационарного телефона. Претензия C52. Действительно только 12 часов",fraud
"Ты ведь знаешь, что значит «подключиться», верно?",normal
"Спасибо и ! Или бомбить и встречаться, как хотел сказать мой телефон!",normal
"Не стесняйтесь. Вы знаете, это второй раз, когда у нее такая слабость. Так что запишите в записную книжку, что она ела и делала накануне, или изменилось ли что-нибудь накануне, чтобы мы могли быть уверены, что ничего не произошло",normal
"Удачной поездки в Нигерию. Желаю вам счастья и скорейшей компании, чтобы разделить моменты с",normal
"Хорошо, завтра около &lt;#&gt;  это",normal
«Для самых ярких перерывов на шоппинг от 45 на человека позвоните по телефону 0121 2025050 или посетите сайт www.shortbreaks.org.uk»,fraud
"Ой лол. Надо бы когда-нибудь сыграть в 9 дверей, йо",normal
"Просто пытаюсь выяснить, когда я предполагаю увидеть пару разных людей на этой неделе. Мы сказали, что соберемся вместе, но я не назначил даты.",normal
"Еще не чикку.. собираюсь в комнату, я в автобусе..",normal
"Нет. Думаю, чтобы поинтересоваться. Не знаю, не слишком ли я реагирую, если я напугана?",normal
Вы начали в Скай?,normal
"Круто, пойдем посмотрим, все равно придется идти на чаевые. Ты дома, хочешь что-нибудь зайти позже? Итак, поехали в город сегодня вечером! Может быть, мама сможет нас приютить.",normal
"Может быть, я там.",normal
"Вы выиграли гарантированную награду в размере 32 000 или, может быть, даже 1000 фунтов стерлингов наличными, чтобы получить свою награду, позвоните бесплатно по телефону 0800 ..... (18+). Это законный номер efreefone, как вы думаете???",fraud
Новая машина и дом для моих родителей.:)У меня только новая работа:),normal
"Я не могу говорить, потому что у мобильного телефона проблемы. Я могу тебя слушать, но ты не можешь слушать мой голос. Так что я позвоню тебе позже.",normal
Еще месяц. Мне нужна шоколадная травка и алкоголь.,normal
Вскоре вы получите рингтон Triple Echo этой недели. Наслаждайся этим!,fraud
"Отец Джой - Джон. Тогда Джон - ____ отца Джой. Если вы ответите на этот вопрос, у вас есть &lt;#&gt;  IQ. Попытайтесь ответить на этот вопрос МСФО.",normal
"БЕСПЛАТНОЕ НЕОГРАНИЧЕННОЕ ХАРДКОРНОЕ ПОРНО направьте 2 Txt PORN на свой мобильный номер на номер 69200 и получите БЕСПЛАТНЫЙ доступ на 24 часа, а затем chrgd@50p в день txt Stop 2exit. Это сообщение бесплатно",fraud
Скучающие домохозяйки! Общайтесь и встречайтесь прямо сейчас! 0871750.77.11! BT-национальный тариф 10р/мин только со стационарных телефонов!,fraud
"Привет. Что случилось? Ты выключаешь свой сотовый на целый день. Это нехорошо. А если тебя это волнует, позвони мне завтра.",normal
"Коротко, но мило: «Будь хорошим человеком, но не пытайся что-то доказать» ..... Господи, черт...",normal
"Алекс знает парня, который продает средние частоты, но он находится в южной Тампе, и я не думаю, что смогу настроить его раньше, чем 8",normal
"Привет. Неделя прошла нормально, теперь каникулы! Да, немного побегаю. Забыл, что у меня встреча с парикмахером в четыре, поэтому мне нужно заранее пойти домой и принять душ. У тебя это вызывает затруднения?""",normal
"Добрый день, мой мальчик... Как ты себя чувствуешь сегодня? Лучше, я надеюсь? Ты мой хороший мальчик? Ты мой послушный, раб? Вам нравится ваша королева?",normal
Я отправил Ифэну свою часть ореди по электронной почте.. Можете ли вы получить ее от него?..,normal
"Ммм, такая вкуснятина, детка... Приятно встряхнуть Сьюзи",normal
"Эй, позвони мне, когда будет возможность, мой друг хотел, чтобы я спросил тебя о большом заказе",normal
"Желаю вам отличного дня. Модзи рассказал мне о твоем предложении, и я, как всегда, потерял дар речи. Вы так легко предлагаете пойти на многое ради меня, и это потрясающе. Мой экзамен в следующую пятницу. После этого я буду поддерживать связь дальше. Извини.",normal
Как у тебя с деньгами?...как для тебя...деньги не главное....как дела!,normal
За сегодня я похудела на 10 килограммов!,normal
"Приближается ли пятница, отпуск на понгал? Есть ли у вас какие-нибудь новости с работы?",normal
"Любовь моя... Надеюсь, ты не делаешь ничего радикального. Не смей продавать свой компьютер или телефон...",normal
"Дайте один промах из этого номера, пожалуйста",normal
"Ты ненавидишь только меня. Ты можешь позвонить кому угодно, но ты не принял ни одного моего звонка. Или даже вы отправили сообщение",normal
"Спасибо. Да, мы возвращаемся на солнце. Закончите ужин, возвращаясь в 2 отеля. Время летит, сегодня ровно 4 месяца. Надеюсь, нас ждет еще много месяцев...",normal
"Нет смысла держаться за мистера Неправа, если он не делает тебя счастливым",normal
Еще я буду думать о всяких забавных вещах.,normal
"Кей, иди и спи спокойно. Отдохните :-).",normal
Детка!!!! Я ТЕБЯ ЛЮБЛЮ !!!! *покрывает твое лицо поцелуями*,normal
"Карлосу потребовалось время (опять), выходим через минуту",normal
"Я хочу отправить &lt;#&gt; сообщения сегодня. Это да. Извините, если мне больно",normal
Только что закончил есть. Принес тебе тарелку. На этот раз НЕ остатки.,normal
"Это одна из проблем, но в Калифорнии все в порядке. Снега нет, так что можно справиться",normal
Хочешь туда пойти? С доктор?,normal
"Тесси... пожалуйста, сделай мне одолжение. Пожалуйста, передай Нимье мои поздравления с днем ​​рождения... пожалуйста, не забудь об этом. Сегодня у нее день рождения Шиджас",normal
"Доброе утро, моя любовь... Сейчас я иду спать и желаю тебе отличного дня, полного самочувствия и возможностей... Ты моя последняя мысль, детка, Я ЛЮБЛЮ ТЕБЯ *поцелуй*",normal
"Нет, это правда... ты знаешь, что нет. &lt;#&gt; ?",normal
"2 пенса в минуту, чтобы позвонить в Германию 08448350055 с вашей линии BT. Всего 2 пенса в минуту. Посетите PlanetTalkInstant.com для получения информации, а также T и C. Отправьте сообщение, чтобы отказаться от участия.",fraud
"Уважаемый владелец ваучера, 2 заявки на предложение этой недели: на своем компьютере перейдите по адресу http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2, отправьте текстовое сообщение STOP STOP на номер 80062.",fraud
Такой же. Вана планирует поездку куда-нибудь тогда,normal
я по уши в философии,normal
Кто-то из ваших знакомых попросил нашу службу знакомств 2 связаться с вами! Не могу угадать кто? ЗВОНИТЕ 09058091854 СЕЙЧАС все станет известно. PO BOX385 M6 6WU,fraud
"Последнее, что я когда-либо хотел сделать, это причинить тебе боль. И я не думал, что это произойдет. Вы засмеетесь, смутитесь, удалите тег и продолжите. Но, насколько я знал, он даже не поднялся. Тот факт, что ты даже чувствовал, что я сделаю это, чтобы причинить тебе боль, показывает, что ты на самом деле меня совсем не знаешь. В среду была грязная погода, но всё было не так уж и плохо. Проблема в том, что у вас ЕСТЬ время почистить его, но вы решили этого не делать. Вы звоните по скайпу, фотографируетесь, спите, хотите выйти на улицу. Я не против некоторых вещей здесь и там, но когда ты не заправляешь кровать, когда ты бросаешь на нее белье, когда у меня нет друга в доме, потому что мне неловко, что на кровати разбросано нижнее белье и бюстгальтеры, подушки на полу, это что-то еще. Раньше ты умел хотя бы заправлять постель.",normal
"Не знаю, мой отец сказал, что, придя домой, принес нам обед. Да, я иду к тебе. Я позвоню тебе, когда доберусь до школы, лор...",normal
"Хорошо, лор... Продавец Sony Ericsson... Я спрашиваю Шухуэй, а она говорит, что вполне можно использовать GD 2, так что я обдумываю...",normal
"Я не думаю, что это неправильное решение между нами",normal
"Да, я маленький ребенок.. И в этом секрет моей энергии..",normal
"ты, черт возьми, поверишь, они не знали, что у меня заранее забронирован четверг, поэтому они СНОВА отменили меня! это нужно уволить",normal
"Нет... Думаю, я сделаю это в понедельник... Извините, что ответил так поздно",normal
"ЭЛЛО, ДЭЙБ, ты в порядке?",normal
"ПОБЕДА: У нас есть победитель! Мистер Т. Фоли выиграл iPod! Скоро вас ждут еще больше интересных призов, так что следите за своим мобильным телефоном или посетите сайт www.win-82050.co.uk",fraud
"Дорогие все, как мы знаем, &lt;#&gt; это &lt;#&gt; день рождения нашего любящего Гопалеттана. В этот день мы планируем сделать небольшой подарок. Желающие поучаствовать в этом приветствуются. Пожалуйста, свяжитесь с нашей командой администраторов для получения более подробной информации",normal
"Пожалуйста, немедленно ПОЗВОНИТЕ на номер 08712402972, так как вас ждет срочное сообщение",fraud
"FreeMsg Почему ты не ответил на мое сообщение? Я Рэнди, сексуальная женщина, живу в местном масштабе. Люблю услышать от тебя. Netcollex Ltd 08700621170150p за ответ на сообщение Стоп до конца",fraud
Я сделал. Один ломтик и одна хлебная палочка. Лол,normal
"где-то там, под бледным лунным светом, кто-то думает о тебе где-то там, где сбываются мечты... спокойной ночи и amp; сладких снов",normal
в Брюс Би Даунс &amp; Флетчер сейчас,normal
"Получите свой первый РИНГТОН БЕСПЛАТНО СЕЙЧАС! Ответьте на это сообщение с помощью TONE. Gr8 ТОП-20 мелодий на ваш телефон каждую неделю всего за 1,50 фунта стерлингов в неделю 2 отказаться, отправить СТОП 08452810071 16",fraud
"Знаете, в прошлом году они не играли ни дня, хотя у них очень хорошая команда… Как и в Индии.",normal
S da..al r выше &lt;#&gt;,normal
"Ты прав. А тем временем, как продвигается проект близнецов",normal
"Надеюсь, у вас хорошая неделя. Просто проверяюсь",normal
Я в Ченнаи Велачери :),normal
Я просто рассказываю об этом инциденте..,normal
"Пусть будет снег. Пусть будет снег. Такая погода объединяет людей, поэтому дружба может крепнуть.",normal
"Хотите оживить свой телефон еженедельным новым тональным ответом TONES2U 2 на это сообщение. www.ringtones.co.uk, лучший оригинал. Действуют тарифы оператора сети Tones 3GBP.",fraud
"TheMob>Йо йо йо-А вот и новая подборка горячих загрузок, которые наши участники могут получить БЕСПЛАТНО! Просто нажмите и откройте следующую ссылку, отправленную на ваш телефон...",fraud
"Привет, это Кейт, как твой вечер? Надеюсь, я смогу ненадолго увидеть тебя завтра, но мне пора поспать, черт возьми! Отправь сообщение, если сможешь. :) ххх",normal
"*глубокий вздох* ... Я скучаю по тебе :-( ... Я очень удивлена, что ты еще не зашёл в сетевое кафе, чтобы добраться до меня... Ты не скучаешь по мне?",normal
"Привет!!! Чуть не забыл... С днём рождения, детка! Я люблю тебя!!",normal
"Я ДЕЙСТВИТЕЛЬНО СОЗ, МОЯ МАМА 2NITE, А ЧТО НАСЧЕТ 2MORO?",normal
Не думайте так. Он выключается случайно через 5 минут после открытия,normal
Срочно - звоните по номеру 09066649731 со стационарного телефона. Ваш бесплатный 4-звездочный отель Ibiza Holiday или £10 000 наличными в ожидании получения. Условия SAE PO BOX 434 SK3 8WP 150 стр./мин 18+,fraud
Нет... там полно песен..,normal
Камера – Вы получаете цифровую камеру SiPix! позвоните по номеру 09061221066 со стационарного телефона. Доставка в течение 28 дней.,fraud
"Доброе утро, спящая га.",normal
Привычка читать хорошая.. Nan bari hudgi yorge pataistha ertini kano :-),normal
"ПРИВЕТ, ДОРОГИН, КЕЙТ, ТЫ ХОЧЕШЬ СДЕЛАТЬ ЧЕМ-нибудь СЕГОДНЯ ВЕЧЕРОМ? Я СОБИРАЮСЬ С РОДИТЕЛЯМИ В ПАБ НАЗЫВАЕТСЯ «ЛЕБЕДЬ» ИЛИ КТО-ТО ЧТО-ТО, ТАК ПОЗВОНИТЕ МНЕ, ЕСЛИ МОЖЕТЕ",normal
"Ты не терял меня всегда здесь 4ты.я не собирался причинять тебе боль, но я никогда не знал, что ты чувствовал ко мне, когда я был +морским и вот что я пытался2сказать твоей маме.я забочусь о тебе",normal
"Извини! Вы пока не можете отказаться от подписки. Минимальный срок действия пакета предложения MOB составляет 54 недели> пожалуйста, отправьте запрос повторно после истечения срока действия. Ответить THEMOB HELP 4 подробнее",fraud
Отец Джой - Джон. Тогда Джон — это ИМЯ отца Джой. Мандан,normal
"Я выключаю свой телефон. Мои мамы всем рассказывают, что у меня рак. И моя сестра не перестанет звонить. Больно говорить. Не могу с этим смириться. Увидимся, когда вернешься домой. Люблю тебя",normal
Разговаривайте сами с собой хотя бы раз в день...!!! В противном случае вы будете скучать по своему лучшему ДРУГУ в этом МИРЕ...!!! -Шекспир- ШЕСИЛ &lt;#&gt;,normal
Желания- ты идешь к доктору 4 по печени. И станьте немного стильнее. Приведите в порядок свои волосы. Вот и все.,normal
Вы возвращаете нам мое удостоверение личности и &lt;#&gt;  рупий Мы не позволим вам работать. Приедем к вам домой в течение суток,normal
"Как вы узнали об этом, не указав всех этих подробностей",normal
08714712388 с 10:00 до 19:00. Стоимость 10 пенсов.,fraud
Это обнадеживает в этом сумасшедшем мире.,normal
"Я отметил МОИХ друзей, которых вы считаете СВОИМИ друзьями.",normal
Серьезный? Что за правильный язык у нее,normal
Нан Сонатхая Соладха. Почему босс?,normal
"Хм, мне придется подумать об этом... ок, ты прощен! =Д",normal
ШЛЮХА ТЫ НЕВЕРОЯТНАЯ.,normal
"Доброе утро, пожалуйста, позвоните мне, сэр",normal
"Уважаемый обладатель ваучера. В следующий раз обедайте у нас. Используйте следующую ссылку на своем компьютере, чтобы насладиться ужином 2 4 1 http://www.vouch4me.com/etlp/dining.asp",fraud
"Мы еще не уходим. Хорошо, тогда мы пойдем куда-нибудь поесть. Ты думаешь...",normal
"Да, я не могу придумать больше ореди, сколько у нас страниц?",normal
"Да, возможно, раньше",normal
"Я думал, слайда достаточно.",normal
Я отправил данные об Эканкаре Lanre Fakeye в почтовый ящик,normal
"«Я 2, ДЕТКА, Я ЧУВСТВУЮ ТО ЖЕ ТО ЖЕ, ДАВАЙТЕ ТОЛЬКО 4 РАЗберёмся + ОБЕ ПОПРОБУЕМ + ПОДНИМАЙТЕСЬ + НЕ ТАК МНОГО ЛЮБИМ ТЕБЯ LOCAXX»",normal
"FreeMsg: получите 250 SMS-сообщений. Отправьте сообщение «ОК» на номер 84025 прямо сейчас! Используйте web2mobile для 2 ваших друзей и т. д. Присоединяйтесь к Txt250.com за 1,50 пенсов в неделю. T&C BOX139, LA32WU. 16 . Удалить txtX или остановить",fraud
"Может быть?! Передай привет и узнай, получил ли он его визитку. Отличный побег или ложки?",normal
"Святой Андре, крем Вергилия",normal
"Люблю тебя, очень люблю тебя..",normal
"Пожалуйста, дайте ей еду, желательно очень медленную, с большим количеством сахара. Вы можете потратить до часа, чтобы дать это. А потом немного воды. Очень очень медленно.",normal
"Я возвращаюсь на поезде из Нортгемптона, так что, боюсь, нет! Я остаюсь сегодня в полете, хо-хо! Хотя будет где-то в среду. Кстати, вам нравится Comedy Club на этой неделе?",normal
"Да, даже на этом печенье желе есть",normal
"О, просто поквитался с тобой... ты?",normal
FreeMsg>ЛЮБИМЫЕ РОЖДЕСТВЕНСКИЕ ТОНЫ!Ответить РЕАЛЬНО,fraud
"Хайо... Может быть, твой хомяк позавидовал миллиону",normal
"Ничего, если я останусь здесь на ночь? У Ксавье спальный мешок, а я устаю",normal
Занимаюсь интернет-магазином. Для предложений вы хотите купить какую-либо вещь.,normal
"Расскажи моему плохому персонажу, что тебе во мне не нравится. Я попробую изменить &lt;#&gt; Я добавлю это 2 к своему новогоднему решению. Честно говоря... доброе утро.",normal
"Саншайн Холс. Чтобы потребовать свой медицинский отпуск, отправьте конверт с маркой и собственным адресом в компанию Drinks on Us UK, почтовый ящик 113, Брей, Уиклоу, Ирландия. Викторина начинается в субботу! Неизвестный Стоп",fraud
Как сделать девушку счастливой? Сделать девушку счастливой совсем не сложно. Тебе нужно только быть... 1. Другом 2. Спутником 3. Любовником 4. Шеф-поваром. . .  &lt;#&gt; . Хороший слушатель &lt;#&gt; . Организатор &lt;#&gt; . Хороший парень &lt;#&gt; . Очень чисто &lt;#&gt; . Сочувствующий &lt;#&gt; . Спортивный &lt;#&gt; . Теплый . . .  &lt;#&gt; . Мужественный &lt;#&gt; . Решительно &lt;#&gt; . Правда &lt;#&gt; . Надежный &lt;#&gt; . Разумный . . .  &lt;#&gt; . Психолог &lt;#&gt; . Уничтожитель вредителей &lt;#&gt; . Психиатр &lt;#&gt; . Целитель. .  &lt;#&gt; . Стилист &lt;#&gt; . Водитель. . Аание пудунга венаам..,normal
УХ ТЫ! Мальчики возвращаются. ВОЗЬМИТЕ ЭТОТ тур по Великобритании в 2007 году. Выиграйте VIP-билеты и сделайте предварительное бронирование в VIP-клубе. Отправьте сообщение CLUB на номер 81303. Trackmarque Ltd info@vipclub4u.,fraud
"Да... Я верю, что ты купишь новые вещи как можно скорее, чтобы я мог их опробовать",normal
"Майлз и улыбки состоят из одних и тех же букв, но ты знаешь разницу?..? улыбка на твоем лице делает меня счастливой, даже несмотря на то, что я нахожусь в нескольких милях от тебя.. :-) продолжай улыбаться.. Добрый день",normal
"Я думаю, что Ченнаи забыл приехать на аукцион..",normal
Мне нужно сдавать экзамен 3 марта,normal
"ROMCAPspam Все вокруг должны хорошо реагировать на ваше присутствие, ведь вы такой теплый и общительный. Вы приносите настоящее солнышко.",fraud
"Спасибо за заказ рингтонов, номер ссылки X29. С вашего мобильного телефона будет взиматься плата в размере 4,50. Если ваш звуковой сигнал не поступил, позвоните в службу поддержки клиентов по телефону 09065989180",fraud
"Вечер *очень хороший, хотя и несколько насыщенный событиями. Введу вас, не волнуйтесь… Голова *ок, но горло* разбито. Тогда увидимся в шесть!",normal
"Мне совсем не нравится то, что вы говорите или делаете",normal
"Отправь его номер и завтра утром ответь, почему ты ему это сказал, ок.",normal
"Ха, так быстро... Это значит, что ты еще не закончил рисовать?",normal
"Прежде чем я вернулся в постель, ты сказал мне, что ты не можешь спать ни из-за чего.",normal
БОЛЬШОЙ БРАТ ВНИМАНИЕ! Компьютер выбрал вас за 10 тысяч наличными или ваучер на сумму 150 долларов. Позвоните по номеру 09064018838. Почтовый ящик NTT CRO1327 18+ стационарные телефоны BT Стоимость 150 страниц в минуту для мобильных телефонов различается,fraud
"ДРУЖБСТВО похоже на стрелку часов. Хотя Вр был в одних и тех же часах, Врнтабелл 2 встретился. Даже если Ви встретится, это всего лишь несколько секунд. Но Ви всегда оставайся на связи. Гуд 9т ;-)",normal
"Завтра я хочу попасть в суд. В &lt;DECIMAL&gt; . Итак, вы приходите на автобусную остановку в 9.",normal
"Хотите новый видеотелефон? 600 в любое время в любой сети мин 400 включительно Видеозвонки И загрузки 5 в неделю Бесплатно delTOMORROW, позвоните по номеру 08002888812 или ответьте СЕЙЧАС",fraud
"Привет, это Мэнди Салливан звонит из HOTMIX FM... вы выбраны для получения 5000 фунтов стерлингов в нашем пасхальном розыгрыше призов.....Пожалуйста, позвоните по номеру 09041940223, чтобы подать заявку до 29 марта 2005 года, иначе ваш приз будет передан кому-то другому....",fraud
"Сиан... Супервайзер на заднем совещании получил работу 2, до ляо... Ты сейчас работаешь?",normal
"И в этом проблема. Вы гуляете по «Джулианаленду», не обращая внимания на то, что происходит вокруг вас. Я постоянно говорю одно и то же, и они влетают в одно ухо, а вылетают из другого, пока ты продолжаешь делать все, что хочешь. Дело не в том, что ты не знаешь, почему я расстроен, а в том, что ты не слушаешь, когда я говорю тебе, ЧТО меня расстроит. Тогда ты хочешь удивиться, когда я разозлюсь.",normal
